Review_Date,Author,Rating,Review_Title,Review,Review_Url
11 December 1998,Boyo-2,10," One of a Kind
","To all the miserable people who have done everything from complain about the dialogue, the budget, the this and the that....who wants to hear it?  IF you missed the point of this beyond-beautiful movie, that's your loss.  The rest of us who deeply love this movie do not care what you think.  I am a thirthysomething guy who has seen thousands of movies in my life, and this one stands in its own entity, in my book.  It was not supposed to be a documentary, or a completely factual account of what happened that night. It is the most amazing love story ever attempted.  I know that it is the cynical 90's and the millennium has everyone in a tizzy, but come on. Someone on this comments board complained that it made too much money! How lame is that?  It made bundles of money in every civilized country on the planet, and is the top grossing film in the planet.  I will gladly side with the majority this time around. Okay, cynics, time to crawl back under your rock, I am done.",/review/rw0437163/?ref_=tt_urv
30 March 2013,planktonrules,9," My review is this film's 2400th....so what more can I say?!
","""Titanic"" won a bazillion Oscars and is considered a classic by many. And, it now (counting this one) has 2400 reviews. So, what more can I say about this film that hasn't already been said? Well, very little--that is why this review is rather short.",/review/rw0437163/?ref_=tt_urv
23 January 2022,acdc_mp3,10," Every time I see this movie....
",I wake up in the middle of the night with total anxiety.,/review/rw0437163/?ref_=tt_urv
16 November 2002,sddavis63,9," A Superb Epic
","I avoided watching this film for the longest time. Long before it was even released I had dismissed it as an over-hyped, over-blown, overly romanticized piece of Hollywood schmaltz, and I wanted nothing to do with it. I never watched it in the theatre. I shook my head in disbelief at the 11 Academy Awards - even though I had never seen it. Then I was asked to be a judge at a high school public speaking contest. One of the girls spoke about this movie. ""It was so great,"" she said. ""You really felt like you were on the ship."" ""Nonsense,"" I thought. I shared my feelings with my fellow judges. One looked at me and said, ""you might be right, but if she liked the movie that much maybe she'll want to learn more about the real Titanic. The movie must have done something right to get her so interested."" ""Well, maybe,"" thought I. Then it finally appeared on Pay TV. ""OK,"" I thought, ""I'll give it a look see."" I didn't want to like it - and I didn't. I loved it! What a great movie.",/review/rw0437163/?ref_=tt_urv
31 January 2021,Louloulemon,10," Don't get the low rating
","The low rating makes no sense to me at all... This movie is magnificent, so well made, the acting is superb. Anything below 9 doesn't do it any justice.",/review/rw0437163/?ref_=tt_urv
20 January 2015,katherinegranada995,10," Amazing in 1997, 2005, 2015, 2030, 3010 & forever more a Masterpiece!
","You can watch this movie in 1997, you can watch it again in 2004 or 2009 or you can watch it in 2015 or 2020, and this movie will get you EVERY TIME. Titanic has made itself FOREVER a timeless classic! I just saw it today (2015) and I was crying my eyeballs out JUST like the first time I saw it back in 1998. This is a movie that is SO touching, SO precise in the making of the boat, the acting and the storyline is BRILLIANT! And the preciseness of the ship makes it even more outstanding! ",/review/rw0437163/?ref_=tt_urv
31 August 2015,otr91,10," Titanic masterpiece: an emotional and visual thrill ride
","Titanic is one of my all time favourite films. I'm a 24 year old guy who has probably not cried in front of anyone since I was a kid, but this movie plays on my emotions more than almost any other. ",/review/rw0437163/?ref_=tt_urv
4 February 2023,bzxkvjvw,10," One of the best
",This is one of the best movies in my opinion. The cast is amazing and I love them all! The story is very very sad but they did a really well job executing this movie to make it so amazing. The graphics and animation are amazing the music everyone knows it. It's comes to life when I think of the titanic of the movie. Even watching today I enjoy it just as much as I did the first time ever seeing this Leonardo and Kate were such a good pick for this movie and billy such good actors. I recommend watching this I mean I doubt there's many people that haven't seen this but. It is such a good movie!!,/review/rw0437163/?ref_=tt_urv
12 September 2019,lilbuch22,10," This Film Brought Me To Tears
","I am still crying as I am writing this review as of right now. I don't even know where to begin. I can now see why this film was one of the highest grossing movies of all time. The blending of genres was masterfully done through the style of a Historical Romance/Drama, and a Disaster/Action film. The writing was absolutely superb, for a 3 hour movie I found myself completely engaged not even blinking my eye. The costumes, music, performances, characters, cinematography, dialogue was so magical I can't even put words here to describe the beauty of everything put into this movie. The performances just take your breathe away. Jack and Rose's love story is so full of life and heart and what true love should be even if it's a battle or your not the same class and can't be together ounce you find your soulmate that's what love is about. Their characters felt so human and that really is what puts this movie at a whole new level. The camerawork is some of the best I have ever seen in any film. I don't even want to spoil how thrilling, chilling, beautifully well done the Titanic sinking part of the film is because it is something you just have to see for yourself and experience the devastating heartbreaking tragedy that occurred. James Cameron you are and will always be one of the best filmmakers to ever live and this is your ultimate masterpiece.",/review/rw0437163/?ref_=tt_urv
30 July 1998,Boyo-2,10," One for the Ages
","This movie re-wrote film history in every way.  No one cares what anyone thinks about this movie, because it transcends criticism.  Every flaw in the movie is easily overcome by the many amazing things the movie has going for it.  It is an extremely beautiful movie, and I doubt many of us will see anything like it again. I've seen it more times than I care to count, and I still become transfixed every time, with a feeling which is hard to describe.  One for the ages.",/review/rw0437163/?ref_=tt_urv
27 June 2019,ops-52535,10," the ultimate lovestory
","Titanic is the film ive viewed 2nd most of all, i am the kinda guy that can watche a good movie once every 2 to 3 months, and ive seen titanic some 25-30 times and i should know the storyline pretty well.",/review/rw0437163/?ref_=tt_urv
13 October 2018,patriciaaniston,," James Cameron's Titanic is a masterpiece and a tour de force of filmmaking
",Titanic is world famous. The film that broke every box office record on release and wore the box office champion crown for many years(until it was overtaken by Jim Cameron's Avatar) is special because not only does it showcase the Titanic disaster in all its glory the film is a technical achievement of the highest order. The sinking sequence is astonishing and it feels like you are watching the actual ship sink. The characters and actors are amazing and even with a large running length you never dare look at the watch. James Cameron is a master director and Titanic is his stamp of authority.,/review/rw0437163/?ref_=tt_urv
30 June 2020,mark.waltz,10," One of many movies and many stories from the ship of dreams, but still floats at the top of the list.
","From ""Cavalcade"" in 1933 to ""Titanic"" in 1953, ""A Night to Remember"" in 1957 and ""The Unsinkable Molly Brown"" in 1964, the doom ship Titanic became a voyage of legendary, if tragic, proportions, and in the time leading up to its 85th year spawned a TV movie, a Broadway musical and this masterpiece which had audiences preparing to get tickets for it even before it was finished shooting. The reason is clear: James Cameron, Kate Winslet and Leonardo DiCaprio, the promise of effects like you'd never seen in any movie, and a Celine Dion song sung over the teaser trailer that would shoot her to super-stardom.",/review/rw0437163/?ref_=tt_urv
10 February 2023,faeez_rizwan,10," 25 Years Standing Strong
","Though I have seen Titanic many times again, on TV and DVD, between 1997 and 2023, it took revisiting the film in a cinema for its 3D rerelease for this to strike home: James Cameron is a great director. Even after 25 years later, it merely expresses an awareness of the turnings of history on a big scale and how deeply they can cut us on the personal scale.",/review/rw0437163/?ref_=tt_urv
11 January 2015,CalRhys,," Haunting, Powerfully Resonant And Visually Stunning
","James Cameron's 'Titanic' shares a similar motto to Marmite, ""you either love it or hate it"", I for one love this film, yes I know it's got a drawn out romance story, but there's just something about the 3-hour fill of the film that makes its such a spectacularly emotional and beautiful movie. I saw this a lot when I was growing up, this was one of the films of my childhood, it is truly a powerfully resonant and visually stunning movie of epic proportions. Personally I favour the British original 'A Night to Remember', but this is a pretty close contender. Winner of 11 Oscars, James Cameron's romantic-disaster epic is a triumph of cinema that boasts perfect chemistry between Kate and Leo as the lovers bound for tragedy. Many people disregard this film nowadays solely because it's become the most popular film ever made alongside Cameron's other epic 'Avatar', and whilst 'Titanic' is definitely not one of my favourite films, it's just so powerfully amazing and no doubt at all it has once brought a tear to everyone's eyes. The main aspect I love in this film is James Horner's haunting score that was a key ingredient in the film's success, it is simply perfect, too bad Celine Dion had to close this on her awful pop version. Nonetheless, 'Titanic' is a modern classic and a beautifully spectacular film that will live on.",/review/rw0437163/?ref_=tt_urv
30 January 2023,felgo,9," In retrospect, we were all too hard on this film
","If you're a Millennial like me, you probably experienced the phenomena known as 'Titanic-mania' during your childhood, where everyone was obsessed with this movie. It was in theatres for almost a year, and every girl between 8-20 was obsessed with Leonardo DiCaprio. Titanic was everywhere in the late 1990s, and because of its popularity and reputation as a gushy romance movie popular with teenage girls, it attracted a lot of hate. Despite winning numerous Oscars, Titanic, for the longest time, had a negative reputation, especially among men.",/review/rw0437163/?ref_=tt_urv
9 August 1998,Rage-4,," bravo
","Firstly and foremostly, I am a guy, which (in most cases) means I did not go see Titanic to see DiCaprio...although I think he can be a great actor.  Reading through earlier comments, i grew a bit weary of hearing about lame script and shallow characters.  I went to see a ship sink...the plot and the characters were, at least to me, a kind of icing on the Cake.  I actually think a lot of the characters were done well; that is, by the time they die in freezing water, you actually felt a tinge of sadness for them.  But , by the time Titanic was over, I was sufficiently moved to make me tell people that it was a great movie.  Kate Winslet was good, Kathy Bates was perfect, Leo was ok (I'll give you people that - I've seen him shine like I know he can ... Basketball Diaries, Romeo & Juliet).  But ultimately, the Titanic sinks...and it was absolutely stunning.  Bravo to Cameron.  He didn't just show us a large ship sinking, he showed us the back half of it crashing down on a hundred freezing, drowning people; he showed us a third class mother attempting to sing her children to sleep because she knew they were all doomed (broke my heart - i cried the most right there at that point), he showed people who worked extremely hard to get OUT of the bowels of the ship only to be sucked back in when a random window shattered and the water carried them on back in...detail.  I like detail in a movie.  Very impressive job.",/review/rw0437163/?ref_=tt_urv
3 June 2002,baybee,," Amazing
",I saw this movie opening day and it took my breath away. James Cameron's fictional story of Jack and Rose entwined with real life occurances was haunting and absolutely beautiful. He is an amazing director and writer that this movie would not have worked without him.,/review/rw0437163/?ref_=tt_urv
31 July 2020,sucoaramada,10," Why low score?
",People are crazy. They rate Avengers so high and they rate this masterpiece low? This is beyond absurd. You guys should encourage great filmmakers like this one not stupid ones like the super hero franchises. For the love of god.,/review/rw0437163/?ref_=tt_urv
16 August 2018,beaumisebastian,," James Cameron's Titanic is a masterpiece and a tour de force of filmmaking
",Titanic is world famous. The film that broke every box office record on release and wore the box office champion crown for many years(until it was overtaken by Jim Cameron's Avatar) is special because not only does it showcase the Titanic disaster in all its glory the film is a technical achievement of the highest order. The sinking sequence is astonishing and it feels like you are watching the actual ship sink. The characters and actors are amazing and even with a large running length you never dare look at the watch. James Cameron is a master director and Titanic is his stamp of authority.,/review/rw0437163/?ref_=tt_urv
28 November 2005,DrLenera,," Despite some glaring faults,Cameron's mixing of romance with real life disaster is still impressive and occasionally brilliant
","It's really quite odd. When Titanic first came out,the reviews were mixed but the public generally loved it,those who disliked the film were definitely in the minority. Over the years,it has became somewhat fashionable to slag Titanic off,even if a great many of those people who did so were probably amongst those who made it such an enormous hit in the cinemas. Titanic is flawed,definitely,sometimes greatly so. However,it's also a tremendous achievement for it's director James Cameron. Mixing a real disaster with romance is harder to do than some might think. Maybe he did have a right to say ""I'm king of the world"" when the film won Best Picture at the Oscars. Just once.",/review/rw0437163/?ref_=tt_urv
29 January 2022,ahmxii,9," A very good film, amazingly underrated on IMDb
","It's sometimes difficult to assess a movie that was such a phenomenon in its day. Titanic was a gigantic hit upon release, talked about everywhere, unavoidable. In parallel to its massive popularity, there was also a backlash of people denouncing it as clichéd and overly sentimental, a lot of whom were probably deliberately disliking it because of its ubiquity. Now, it's of that awkward age where it's too recent to merit classic status but too distant to still really be talked about much. As such its standing in posterity seems to be undecided, as yet.",/review/rw0437163/?ref_=tt_urv
29 July 1998,mermatt,," Powerful Storytelling
","While some viewers were disappointed that this wasn't just another A NIGHT TO REMEMBER, I believe that the use of the fictional characters was an effective story-telling device. ",/review/rw0437163/?ref_=tt_urv
11 December 2001,Nazi_Fighter_David,10," A film with a heart that focuses on two lovers, and sees the disaster through their eyes...
","James Cameron's 'Titanic' is essentially a romantic adventure with visual grandeur and magnificence, a timeless tragic love story set against the background of this major historical event... It's an astonishing movie that exemplifies hope, love and humanity... ",/review/rw0437163/?ref_=tt_urv
12 February 2023,madelynmcfly-20274,10," This is one of the greatest films of all time, and I will fight you on this fact.
","This is one of the greatest films of all time, and I will fight you on this fact. This is such a beautiful film, and has one of the greatest love stories I've ever seen brought to screen. It's an iconic film, so I don't know if I can bring anything new to the table. But still... I must say that these are some of the best characters ever. Rose is such a wonderful character, and I love the arc she experiences over the film. Jack is a charming love interest, and Cal is such a dynamic character, and is a fine villain. So many of the characters are played to perfection. The sinking in this film is one of the best technical feats in cinema, and I feel every emotion I can in this film. The cinematography is gorgeous, and the costumes are also glorious. The music is also wonderful, and the song 'My Heart Will Go On' is simply iconic! This is a film that is so cinematic and wonderful. Also, I got to see this on the big screen for the re-release, and it was absolutely amazing, and the way the film was meant to be experienced. It's one of the best cinematic experiences, and I love it.",/review/rw0437163/?ref_=tt_urv
13 February 2022,ambusched94,10," The general consensus rating on here should certainly not be as low as 7.9 for a classic, masterpiece, historical period piece romance drama film
","My favorite film of all time. The best romance film ever made. The greatest love story ever told. When I was 12 years old, I watched Titanic for the first time and I felt so moved after this resonating cinematic experience. Everything about this film is timeless. From the mesmerizing lead performances, set design, costumes, cinematography, editing, music, and themes of love, loss, sacrifice, and social class politics of the early 20th century... this film will always have a special place in my heart. A notable mention is I consider Leonardo DiCaprio and Kate Winslet to be one of the best film couples of all time, and their undeniably beautiful, captivating, natural chemistry is unmatched.",/review/rw0437163/?ref_=tt_urv
3 June 2009,TheLittleSongbird,8," Very ambitious, but beautifully filmed and acted.
","I had few problems with this film, and I have heard a lot of criticisms saying it is overlong and overrated. True, it is over three hours long, but I was amazed that it goes by so quickly. I don't think it is overrated at all, I think the IMDb rating is perfectly decent. The film looks sumptuous, with gorgeous costumes and excellent effects, and the direction from James Cameron rarely slips from focus. Leonardo DiCaprio gives one of his best performances as Jack, and Kate Winslet is lovely as Rose. David Warner, a great actor, steals every scene he's in. The story is very rich in detail, and is hot on character development, obvious with the love story which is very moving when it needs to be, though in the first bit of the movie it is a little slow. The last hour is extremely riveting, and I will confess that I was on the edge of my seat, when the Titanic sank. I will also say that the last five minutes were very moving. The music score by James Horner was lovely, though I never was a huge fan of the song My Heart will Go On. The 1996 miniseries was good, but suffered from undeveloped scenarios and some historical inaccuracies. Overall, I give Titanic an 8.5/10. Bethany Cox.",/review/rw0437163/?ref_=tt_urv
14 June 2014,ironhorse_iv,8," If you haven't yet saw Titanic. Get onboard! Titanic is king of the world!
","When you talk about 1990's pop culture, it's really hard to not mention, the biggest blockbuster from that decade, Oscar Winner, Best Picture of 1997's Titanic. Directed, written, by James Cameron, the movie had everything that people wish to see in a movie, making it one of the biggest money makers of all time. The movie had plenty of action, history, romantic, and music to get everybody onboard. The movie gives a fictionalized account of the sinking of the RMS Titanic in April 14, 1912. It tells the story of two members of different social classes, high socialite Rose DeWitt Bukater (Kate Winslet) and working class, Jack Dawson (Leonardo Dicaprio) falling in love aboard the ship during its ill-fated maiden voyage. The movie was so popular, that a 3D version of the film was released on April 4, 2012 to commemorate the centennial of the sinking, earning it more money. The 3D version was pretty good. Titanic spun a number of other successful things such as; musicals, soundtrack, hundreds of different types of merchandise, books about the Titanic, a video game about Titanic and countless rip-offs movies. I think a good reason why a lot of people went to see this movie is how simple the story is. Yes, it's a bit predictable and pretty recycled from old Hollywood style that previous Titanic type movies had, such as 1958's A Night to Remember & 1953's Titanic. You can really see it, if you look close enough. It's full of familiar tropes and clichés. Still, the movie concept really got update to epic scale with the expensive budget, well use, in the films visual, special effects, costume, sets, and other sides of the production. James Cameron really made the movie felt like it overlap a lot of genres. It was great historical romantic action movie with many subplots like a treasure finding mystery suspense, a horror lifetime movie melodrama about female abuse, a social commentary film about classism and social Darwinism, etc. etc. Indeed, the movie is mostly label as a love movie, and this is where some people might be turn off. People do love story, when there is something in stake. By putting their lives in stake, people want to see them overcome the dangers. People also love movie if the two actors playing a couple really do show on chemistry on film. Both Leo & Kate did well in their roles showing their charm, but their characters don't have much depth to them. We really don't see, much faults in them. Their characters are very simplistic people. Also, some of their dialogue made the love story seem unrealistic or too silly to be taken serious of. Some people might hate the song by Celine Dion, 'Heart will go on' but in my opinion, the song works so well. I do think, it does get a little bit overplayed. I also have to give mad props to James Horner's score. All of the music in the film does give the movie, its great epic romantic tone and later, it's intense edge. I had lots of fun, watching the Titanic lower class party. The music there, really fit the scene. The movie also has great cinematography, as it was all eye candy to me. You can't help going in front of any ship bow, and not think of that scene from this movie. Indeed, you're feel like you're flying. For a PG-13 movie, I was deeply surprise how erotic, it was. I was just a little kid, when it first came out, the movie was the first time; I noticed that women had pubic hair. I found the sex scenes and the nudity to be tasteful. Still, the whole love affair, really does undermine, the time wasted that could cover the real victims of the Titanic sinking, more. While the actors playing supporting historical characters were all great in their roles. They were also all one-dimensional props. I still felt emotional to them, when 'Nearer, My God, to Thee,' to the tune of Bethany was playing. It was hard not to feel something about the film. Another thing people might hate is the pacing. The movie is really long and seem slow at times. The movie is also a bit historical inaccurate, but the movie went into great details to make the movie seem like the Titanic, you see here is the real Titanic. Buy the DVD as there are a lot of great special features like delete scenes, commentary, and behind the screens. The 2012 DVD version also clean up some of the big mistakes. It felt like the special edition that wasn't destroy the original work. If you happen to find it on TV, just note that it will be cut down, and censor a bit. It's nearly unwatchable. Overall: Sink or swim. Is the movie, the best Titanic movie ever? So-far, yes. Is it the worst? So-Far-no. It was safe exceptionalism type of movie. I wouldn't say, it's the smartest movie, but I would say, its lack of complexity doesn't make it not watchable. From the opening shot to the bittersweet ending, it was just amazing to watch. This movie like the actual event will always be remember on.",/review/rw0437163/?ref_=tt_urv
17 June 2002,v2pointoh,10," Timeless, moving, and epic
","Every once in a while the conversation will turn to ""favorite movies."" I'll mention Titanic, and at least a couple people will snicker. I pay them no mind because I know that five years ago, these same people were moved to tears by that very movie. And they're too embarrassed now to admit it.",/review/rw0437163/?ref_=tt_urv
13 November 2022,ethanbresnett,9," Wow
","OK, so somehow I've managed to get to the age of 27 never having seen Titanic. Sure I know people love it, it won all the Oscars, it's constantly talked about, but I just kept thinking ""can it really be that good, surely it's over-hyped""... reader, it really is that good.",/review/rw0437163/?ref_=tt_urv
8 April 2021,mohammaderfan-02121,10," Masterpiece
",I just want to say wether fictional or not this movie is a masterpice and how it have only 7.8 rantings.,/review/rw0437163/?ref_=tt_urv
30 December 2018,snagssharkteeth-23785,10," A division of morality
","I see little point in being the two thousandth six hundred and nineteenth person in reviewing this movie but why not? I saw this movie on its release, being a ten year old child I was more concerned about seeing a young naked female than watching fifteen thousand five hundred and three people die.",/review/rw0437163/?ref_=tt_urv
21 August 2022,sajedahamdy,10," A MUST WATCH!
","This movie truly broke my heart. Jack and Rose face great difficulties (her being an aristocrat and him poor) but they still continue to fight fo their love no matter what. We first see an old lady which we later on know is Rose. She sees on the TV the drawing of her that Jack had made when thenews was talking about the Titanic shipwreck. She then goes on to call the news and tell her story.84 years ago on April 10th 1912, 17 year old Rose is on board on the Titanic ship along with her mom, grandma, and fiance, Caledon, (all of who'm were nobelty/aristocrats). Rose feels helpessly trapped by her situation ( marrying her snobby fiancé, Caledon) and tries to commit suicide by hanging off the edge of the deck until she was rescued by Jack. Jack is then invited by Caledon to a dinner amongst the rich in return for his heroic action. He goes through the evening acting his best at being rich. Jack then takes Rose down to the third-classe's party, where they dance endlessly. Shockingly, one of CaLedon's spies had followed them and informed him of his fiance's sneaking around. Rose was intruiged by Jack's drawings and so she asks him to draw her nude wearing the diamond necklace Caledon gave her. Caledon finds out and had plotted against Jack, he falsely accussed him of theft and had him locked away. Not long after, the ship encounters an iceberg which threatens to wreck it apart. Panic overflows the ship as the crew/staff takes safety precautions, giving people life vests. Soon, the lower parts of the ship begin to drown. Jack is in danger and so Rose is in panic to rescue him from the room in which he is in chains in. She manages to get an axe and breaks the chains. The water was almost head-level. They both swim upwards and get to the top of the ship. Boats were getting filled up, women and children going first. Caledon ushers Rose to go in, promising her that Jack was going to be safe. She doesn't believe him and returns back for Jack. Caledon, furious, chases after Jack and Rose with a gun in his hand. Fortunately all his shots miss and they manage to escape to the top of the ship. Caledon soon fakes having a child in order to board a boat. At this point, the Titanic's end was titing upwards at an extreme angles, people were falling off whilst others were lucky enough to clang onto stuff. Jack and Rose hold on to the top of the ship and get ready to dive into the deep, freezing water. Fortunately, Rose;s life vest allowed her to swim a bit more easily, can not say the same for Jck though. Rose clings onto a wooden boards whilst Jack is barely holds on to it. They pass out and by the time help comes, it was way too late... Jack had frozen to death. Unknowing of that fact, Rose tries to shake him awake until she comes into the shocking realization. Jack drops t the deep ocean, his corpse becoming a part of the ocean. She is then rescued by the crew and taken back. All the survivors from the Titanic are saved by the RMS Carpathia.",/review/rw0437163/?ref_=tt_urv
23 January 2022,noblesaidjusticemattox,10," The best
",The best movie. Everyone watched it on February or on Valentine's Day. And I always love this movie so much. This is a Valentine's Day movie in case you need to know.,/review/rw0437163/?ref_=tt_urv
20 June 2017,stormhawk2021,10," Bravo
","Titanic is a movie I've seen countless times since I was a little kid and it came out. This movie is one that seems to polarize people to extremes. Some love it and will call it one of the best movies they've seen and others will hate it and label it one of the worst. As far as where I stand on it today, I still believe it is a very good film that benefits from marvelous special effects. Jack wins his way onto the Titanic in a poker game and runs into first class rich girl, Rose, when she is hanging off the end of the ship, apparently about to commit suicide. Jack saves her and they start spending a lot of time together, which really pisses off Rose's rich, but unpleasant fiancé, Cal Hockley. The story is told by the 102 year old Rose, as treasure seeker Brock Lovett searches for a diamond that was given to Rose by Cal on the boat. The movie has its share of problems. The dialogue, at times, can be corny, as can the actions. The acting, while serviceable most of the time, has some terrible moments, especially from Billy Zane and Bill Paxton. Also, the film suffers slightly from its long run time. It's not something that bothers me a great deal, but had the film been cut by something like 20 or 30 minutes, it would have flowed a lot better. Titanic isn't James Cameron's best film, but it is a majestic and epic one. I like Leonardo DiCaprio and Kate Winslet as Jack and Rose, and I also really liked Kathy Bates as a first class passenger that has just come into her money. This isn't one of the best films ever, but it's, at times, fun, sad, infuriating, and joyful. There's an emotional roller-coaster going on here.",/review/rw0437163/?ref_=tt_urv
15 February 2023,nikashvili,10," First time in theater
","I have loved this film since the day I saw it in 1999 on two VHS tapes on my post-soviet TV. I have watched it since then countless times, but never on a big screen until now. I, once again, fell in love with Titanic as I watched it in the theater.",/review/rw0437163/?ref_=tt_urv
31 August 2022,li0904426,10," A Master Classic!!!
","""Titanic"" is a masterpiece in every single angle: beautiful plot, amazing direction, stupendous visual effects, perfect cinematography, outstanding soundtrack, and breathtaking performances by Leonardo DiCaprio and Kate Winslet. This is a typical Hollywood movie but on a grand scale. ""Titanic"" will be known as the ""Gone with Wind"" of the 90s. James Cameron with his vision created a classic. He involves us from the beginning of the film, with real scenes of the wreckage of the Titanic in the present day. From there, he takes us back to the past and introduces each character in his opera. For more than three and half hours, we are embraced by the love story between Jack and Rose and also by the tragic event in every single details.",/review/rw0437163/?ref_=tt_urv
19 April 2003,TOMASBBloodhound,10," Come on, admit it. This is a great film!
","When you have a film this big and successful, it just stands to reason that a number of people are going to try to bash it. Especially when it happens to be a romance. And sure enough, I am the only male I know who has anything positive at all to say about it. Is all of the criticism warranted? Let's see...",/review/rw0437163/?ref_=tt_urv
3 August 2020,DanielStephens1988,10," Powerful Film About Finding The Will To Live
","The true reason that Jack has to die doesn't lie in the physics of surviving in very cold water, but in the inner logic of the story. Jack has to die because he exists in order to empower Rose and give her the will to live. And once that story purpose is fulfilled, he's gone.",/review/rw0437163/?ref_=tt_urv
20 June 2003,crystalc1020,10," If this movie is ""over-hyped"" we only have the public to blame....
","I find it so amazing that even after all these years, we are STILL talking about this movie! Obviously this movie wasn't THAT bad or else people wouldn't even BOTHER to talk about it.  I personally enjoyed this film immensly, and still do!  I guess this film isn't for everyone, but it certainly did touch the hearts of many. ",/review/rw0437163/?ref_=tt_urv
5 September 2010,blanche-2,10," Breathtaking recreation of the tragic voyage
","Leonardo DiCaprio and Kate Winslet are young lovers on the doomed ""Titanic"" in this 1997 film directed, written, and edited by James Cameron. The film also stars Billy Zane, Gloria Stuart, Kathy Bates, Francis Fisher, and Victor Garber.",/review/rw0437163/?ref_=tt_urv
